ProductID,Flerstyksintervaller,Flerstyksinterspriser
,1;5;10;15;20,944;929;851;801;750
,1;5;10;15;20,944;929;851;801;750
,1;5;10;15;20,1194;1175;1094;1030;966
,1;5;10;15;20,1194;1175;1094;1030;966
,1;5;10;15;20,1194;1175;1094;1030;966
,1;5;10;15;20,1194;1175;1094;1030;966
,1;5;10;15;20,1194;1175;1094;1030;966
,1;5;10;15;20,3009;2901;2794;2686;2579
,1;5;10;15;20,3009;2901;2794;2686;2579
,1;5;10;15;20,3009;2901;2794;2686;2579
,1;5;10;15;20,3009;2901;2794;2686;2579
,1;5;10;15;20,3009;2901;2794;2686;2579
,1;5;10;15;20,3310;3191;3073;2955;2837
,1;5;10;15;20,3310;3191;3073;2955;2837
,1;5;10;15;20,3310;3191;3073;2955;2837
,1;5;10;15;20,3310;3191;3073;2955;2837
,1;5;10;15;20,3310;3191;3073;2955;2837
,1;5;10;15;20,2005;1933;1862;1790;1719
,1;5;10;15;20,2005;1933;1862;1790;1719
,1;5;10;15;20,2005;1933;1862;1790;1719
,1;5;10;15;20,2005;1933;1862;1790;1719
,1;5;10;15;20,2005;1933;1862;1790;1719
,1;5;10;15;20,3912;3772;3632;3493;3353
,1;5;10;15;20,3912;3772;3632;3493;3353
,1;5;10;15;20,3912;3772;3632;3493;3353
,1;5;10;15;20,3912;3772;3632;3493;3353
,1;5;10;15;20,3912;3772;3632;3493;3353
,1;5;10;15;20,1704;1643;1582;1521;1461
,1;5;10;15;20,1704;1643;1582;1521;1461
,1;5;10;15;20,1704;1643;1582;1521;1461
,1;5;10;15;20,1704;1643;1582;1521;1461
,1;5;10;15;20,1704;1643;1582;1521;1461
,1;5;10;15;20,3009;2901;2794;2686;2579
,1;5;10;15;20,3009;2901;2794;2686;2579
,1;5;10;15;20,3009;2901;2794;2686;2579
,1;5;10;15;20,3009;2901;2794;2686;2579
,1;5;10;15;20,3009;2901;2794;2686;2579
,1;5;10;15;20,4213;4062;3912;3761;3611
,1;5;10;15;20,4213;4062;3912;3761;3611
,1;5;10;15;20,4213;4062;3912;3761;3611
,1;5;10;15;20,4213;4062;3912;3761;3611
,1;5;10;15;20,4213;4062;3912;3761;3611
,1;5;10;15;20,4012;3869;3726;3582;3439
,1;5;10;15;20,4012;3869;3726;3582;3439
,1;5;10;15;20,4012;3869;3726;3582;3439
,1;5;10;15;20,4012;3869;3726;3582;3439
,1;5;10;15;20,4012;3869;3726;3582;3439
,1;5;10,523;470;443
,1;5;10,523;470;443
,1;5;10,523;470;443
,1;5;10;15;25,262;259;188;177;166
,1;5;10;15;25,262;259;188;177;166
,1;5;10;15;25,262;259;188;177;166
,1;5;10;15;25,262;259;188;177;166
,1;5;10;15;25,262;259;188;177;166
,1;5;10;50;100;250,1232;1164;1097;1069;1042;1002
,1;5;10;50;100;250,1232;1164;1097;1069;1042;1002
,1;5;10;50;100;250,1232;1164;1097;1069;1042;1002
,1;5;10;50;100;250,1232;1164;1097;1069;1042;1002
,1;5;10;50;100;250,1232;1164;1097;1069;1042;1002
,1;5;10;50;100;250,1232;1164;1097;1069;1042;1002
,1;5;10;25;50,1320;1230;1216;1145;1073
,1;5;10;25;50,1320;1230;1216;1145;1073
,1;5;10;25;50,1320;1230;1216;1145;1073
,1;5;10;25;50,1320;1230;1216;1145;1073
,1;5;10;25;50,1320;1230;1216;1145;1073
,1;5;10;25;50,2073;1970;1947;1833;1718
,1;5;10;25;50,2073;1970;1947;1833;1718
,1;5;10;25;50,2073;1970;1947;1833;1718
,1;5;10;25;50,2073;1970;1947;1833;1718
,1;5;10;25;50,2073;1970;1947;1833;1718
,1;5;10;25;50,2323;2217;2191;2062;1933
,1;5;10;25;50,2323;2217;2191;2062;1933
,1;5;10;25;50,2323;2217;2191;2062;1933
,1;5;10;25;50,2323;2217;2191;2062;1933
,1;5;10;25;50,2323;2217;2191;2062;1933
,1;10,507;432
,1;10,507;432
,1;10,563;487
,1;10,563;487
,1,121.5
,1,391
,1;2;3,1784;1727;1670
,1;2;3,1784;1727;1670
,1;2;3,1784;1727;1670
,1;2;3,336;327;319
,1;2;3,336;327;319
,1;2;3,336;327;319
,1;2;3,294;287;279
,1;2;3,294;287;279
,1;2;3,294;287;279
,1;5;10,129;127;125
,1;5;10,129;127;125
,1;5;10,129;127;125
,1;2;3,339;330;321
,1;2;3,339;330;321
,1;2;3,339;330;321
,1;2;3,318;310;302
,1;2;3,318;310;302
,1;2;3,318;310;302
,1;10;25;50;100,17.85;17.3;16.8;16.25;15.7
,1;10;25;50;100,17.85;17.3;16.8;16.25;15.7
,1;10;25;50;100,17.85;17.3;16.8;16.25;15.7
,1;10;25;50;100,17.85;17.3;16.8;16.25;15.7
,1;10;25;50;100,17.85;17.3;16.8;16.25;15.7
,1;10;25;50;100,13.95;13.55;13.15;12.75;12.35
,1;10;25;50;100,13.95;13.55;13.15;12.75;12.35
,1;10;25;50;100,13.95;13.55;13.15;12.75;12.35
,1;10;25;50;100,13.95;13.55;13.15;12.75;12.35
,1;10;25;50;100,13.95;13.55;13.15;12.75;12.35
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,13.6;13.2;12.85;12.45;12.05
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25;50;100,24;23.3;22.55;21.8;21.1
,1;10;25,239.5;234;228.55
,1;10;25,239.5;234;228.55
,1;10;25,239.5;234;228.55
,1;10;25,405.25;394.25;383.25
,1;10;25,405.25;394.25;383.25
,1;10;25,405.25;394.25;383.25
,1;10;25,82.75;80;77.25
,1;10;25,82.75;80;77.25
,1;10;25,82.75;80;77.25
,1,2499
,1,2869
,1,2869
,1,2869
,1,2869
,1,2869
,1,2869
,1;5;10,144;142;139
,1;5;10,144;142;139
,1;5;10,144;142;139
,1,145
,1,148
,1,249
,1,2285.5
,1,518
,1;2;3;5;10,212;170;153;123;109
,1;2;3;5;10,212;170;153;123;109
,1;2;3;5;10,212;170;153;123;109
,1;2;3;5;10,212;170;153;123;109
,1;2;3;5;10,212;170;153;123;109
,1;2;3;5;10,199;158;141;112;99
,1;2;3;5;10,199;158;141;112;99
,1;2;3;5;10,199;158;141;112;99
,1;2;3;5;10,199;158;141;112;99
,1;2;3;5;10,199;158;141;112;99
,1;2;3;5;10,193;151;135;106;94
,1;2;3;5;10,193;151;135;106;94
,1;2;3;5;10,193;151;135;106;94
,1;2;3;5;10,193;151;135;106;94
,1;2;3;5;10,193;151;135;106;94
,1;2;3;5;10,177;136;120;92;82
,1;2;3;5;10,177;136;120;92;82
,1;2;3;5;10,177;136;120;92;82
,1;2;3;5;10,177;136;120;92;82
,1;2;3;5;10,177;136;120;92;82
,1;2;3;5;10,157;117;102;74;66
,1;2;3;5;10,157;117;102;74;66
,1;2;3;5;10,157;117;102;74;66
,1;2;3;5;10,157;117;102;74;66
,1;2;3;5;10,157;117;102;74;66
,1,3622
,1,4562
,1,5257
,1,5720
,1,1159
,1,7165
,1,3622
,1,4562
,1,5257
,1,5720
,1,7165
,1,3622
,1,4562
,1,5257
,1,5720
,1,7165
,1,3622
,1,4562
,1,5257
,1,5720
,1,7165
,1,3622
,1,4562
,1,5257
,1,5720
,1,7165
,1,3622
,1,4562
,1,5257
,1,5720
,1,7165
,1,7.5
,1;3;6;12;24,2255;2217;2191;2062;1933
,1;3;6;12;24,2255;2217;2191;2062;1933
,1;3;6;12;24,2255;2217;2191;2062;1933
,1;3;6;12;24,2255;2217;2191;2062;1933
,1;3;6;12;24,2255;2217;2191;2062;1933
,1;5;10;25;50,116;77;63;37;32
,1;5;10;25;50,116;77;63;37;32
,1;5;10;25;50,116;77;63;37;32
,1;5;10;25;50,116;77;63;37;32
,1;5;10;25;50,116;77;63;37;32
,1;5;10;25;50,135;124;108;105;99
,1;5;10;25;50,135;124;108;105;99
,1;5;10;25;50,135;124;108;105;99
,1;5;10;25;50,135;124;108;105;99
,1;5;10;25;50,135;124;108;105;99
,1;5;10;25;50,135;124;108;105;99
,1;5;10;25;50,135;124;108;105;99
,1;5;10;25;50,135;124;108;105;99
,1;5;10;25;50,135;124;108;105;99
,1;5;10;25;50,135;124;108;105;99
,1;5;10;25;50,123;112;98;95;89
,1;5;10;25;50,123;112;98;95;89
,1;5;10;25;50,123;112;98;95;89
,1;5;10;25;50,123;112;98;95;89
,1;5;10;25;50,123;112;98;95;89
,1;5;10;25;50,123;112;98;95;89
,1;5;10;25;50,123;112;98;95;89
,1;5;10;25;50,123;112;98;95;89
,1;5;10;25;50,123;112;98;95;89
,1;5;10;25;50,123;112;98;95;89
,1;5;10;25;50,148;135;118;114;109
,1;5;10;25;50,148;135;118;114;109
,1;5;10;25;50,148;135;118;114;109
,1;5;10;25;50,148;135;118;114;109
,1;5;10;25;50,148;135;118;114;109
,1;5;10;25;50,15.15;13.85;12.1;11.7;11.25
,1;5;10;25;50,15.15;13.85;12.1;11.7;11.25
,1;5;10;25;50,15.15;13.85;12.1;11.7;11.25
,1;5;10;25;50,15.15;13.85;12.1;11.7;11.25
,1;5;10;25;50,15.15;13.85;12.1;11.7;11.25
,1;5;10;25;50,23.95;21.9;19.15;18.5;17.8
,1;5;10;25;50,23.95;21.9;19.15;18.5;17.8
,1;5;10;25;50,23.95;21.9;19.15;18.5;17.8
,1;5;10;25;50,23.95;21.9;19.15;18.5;17.8
,1;5;10;25;50,23.95;21.9;19.15;18.5;17.8
,1;5;10;25;50,36.4;33.3;29.15;28.1;27.05
,1;5;10;25;50,36.4;33.3;29.15;28.1;27.05
,1;5;10;25;50,36.4;33.3;29.15;28.1;27.05
,1;5;10;25;50,36.4;33.3;29.15;28.1;27.05
,1;5;10;25;50,36.4;33.3;29.15;28.1;27.05
,1;84;168;254;336,21.45;10.75;8.95;7.15;6.45
,1;84;168;254;336,21.45;10.75;8.95;7.15;6.45
,1;84;168;254;336,21.45;10.75;8.95;7.15;6.45
,1;84;168;254;336,21.45;10.75;8.95;7.15;6.45
,1;84;168;254;336,21.45;10.75;8.95;7.15;6.45
,1;6;12;24;48,79;75;71;67;62
,1;6;12;24;48,79;75;71;67;62
,1;6;12;24;48,79;75;71;67;62
,1;6;12;24;48,79;75;71;67;62
,1;6;12;24;48,79;75;71;67;62
,1;6;12;24;48,27.25;25.8;24.35;22.95;21.5
,1;6;12;24;48,27.25;25.8;24.35;22.95;21.5
,1;6;12;24;48,27.25;25.8;24.35;22.95;21.5
,1;6;12;24;48,27.25;25.8;24.35;22.95;21.5
,1;6;12;24;48,27.25;25.8;24.35;22.95;21.5
,1;6;12;24;48,61.95;58.5;55.1;51.65;48.2
,1;6;12;24;48,61.95;58.5;55.1;51.65;48.2
,1;6;12;24;48,61.95;58.5;55.1;51.65;48.2
,1;6;12;24;48,61.95;58.5;55.1;51.65;48.2
,1;6;12;24;48,61.95;58.5;55.1;51.65;48.2
,1;3;5;10;20,964;909;857;799;748
,1;3;5;10;20,964;909;857;799;748
,1;3;5;10;20,964;909;857;799;748
,1;3;5;10;20,964;909;857;799;748
,1;3;5;10;20,964;909;857;799;748
,1;3;5;10;20,1269;1226;1184;1142;1015
,1;3;5;10;20,1269;1226;1184;1142;1015
,1;3;5;10;20,1269;1226;1184;1142;1015
,1;3;5;10;20,1269;1226;1184;1142;1015
,1;3;5;10;20,1269;1226;1184;1142;1015
,170,35.93
,1,1324
,1,155
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;10;20;40;60,62;58;55;52;48
,1;10;20;40;60,62;58;55;52;48
,1;10;20;40;60,62;58;55;52;48
,1;10;20;40;60,62;58;55;52;48
,1;10;20;40;60,62;58;55;52;48
,1,147.8
,1;3;5,1178;1099;1054
,1;3;5,1178;1099;1054
,1;3;5,1178;1099;1054
,1;3;5,1479;1319;1198
,1;3;5,1479;1319;1198
,1;3;5,1479;1319;1198
,1;2;3;5;10,792;748;699;658;616
,1;2;3;5;10,792;748;699;658;616
,1;2;3;5;10,792;748;699;658;616
,1;2;3;5;10,792;748;699;658;616
,1;2;3;5;10,792;748;699;658;616
,1;3;5,958;859;783
,1;3;5,958;859;783
,1;3;5,958;859;783
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;3;5,1286;1208;1156
,1;4;8;12;24,478;454;427;399;374
,1;4;8;12;24,478;454;427;399;374
,1;4;8;12;24,478;454;427;399;374
,1;4;8;12;24,478;454;427;399;374
,1;4;8;12;24,478;454;427;399;374
,1;3;5,2142;2071;1999
,1;3;5,2142;2071;1999
,1;3;5,2142;2071;1999
,1;3;5,2372;2292;2213
,1;3;5,2372;2292;2213
,1;3;5,2372;2292;2213
,1;3;5,1223;1147;1096
,1;3;5,1223;1147;1096
,1;3;5,1223;1147;1096
,1;3;5,866;802;763
,1;3;5,866;802;763
,1;3;5,866;802;763
,1;3;5,878;814;775
,1;3;5,878;814;775
,1;3;5,878;814;775
,1;3;5,2274;2164;2078
,1;3;5,2274;2164;2078
,1;3;5,2274;2164;2078
,1;3;5,3486;3334;3208
,1;3;5,3486;3334;3208
,1;3;5,3486;3334;3208
,1;3;5,2459;2342;2250
,1;3;5,2459;2342;2250
,1;3;5,2459;2342;2250
,1;3;5,1184;1065;968
,1;3;5,1184;1065;968
,1;3;5,1184;1065;968
,1;3;5,1172;1054;958
,1;3;5,1172;1054;958
,1;3;5,1172;1054;958
,1;3;5,1183;1064;969
,1;3;5,1183;1064;969
,1;3;5,1183;1064;969
,1;10;20;40;60;150,28;27;25;24;22;18.95
,1;10;20;40;60;150,28;27;25;24;22;18.95
,1;10;20;40;60;150,28;27;25;24;22;18.95
,1;10;20;40;60;150,28;27;25;24;22;18.95
,1;10;20;40;60;150,28;27;25;24;22;18.95
,1;10;20;40;60;150,28;27;25;24;22;18.95
,1;10;20;40;60,36;34;32;30;28
,1;10;20;40;60,36;34;32;30;28
,1;10;20;40;60,36;34;32;30;28
,1;10;20;40;60,36;34;32;30;28
,1;10;20;40;60,36;34;32;30;28
,1;3;5,3326.25;3120;2906.25
,1;3;5,3326.25;3120;2906.25
,1;3;5,3326.25;3120;2906.25
,1;3;5,2453.5;2298.6;2136.15
,1;3;5,2453.5;2298.6;2136.15
,1;3;5,2453.5;2298.6;2136.15
,1;3;5,3514.1;3296.8;3072
,1;3;5,3514.1;3296.8;3072
,1;3;5,3514.1;3296.8;3072
,1;3;5,2827.75;2650.8;2466.4
,1;3;5,2827.75;2650.8;2466.4
,1;3;5,2827.75;2650.8;2466.4
,1;3;5;10;25,203.2;180.65;150.6;101.8;90.5
,1;3;5;10;25,203.2;180.65;150.6;101.8;90.5
,1;3;5;10;25,203.2;180.65;150.6;101.8;90.5
,1;3;5;10;25,203.2;180.65;150.6;101.8;90.5
,1;3;5;10;25,203.2;180.65;150.6;101.8;90.5
,1;3;5;10;25,113.8;96.55;71.75;30.85;27.4
,1;3;5;10;25,113.8;96.55;71.75;30.85;27.4
,1;3;5;10;25,113.8;96.55;71.75;30.85;27.4
,1;3;5;10;25,113.8;96.55;71.75;30.85;27.4
,1;3;5;10;25,113.8;96.55;71.75;30.85;27.4
,1;3;5;10;25,138.8;120.05;93.8;50.7;45.05
,1;3;5;10;25,138.8;120.05;93.8;50.7;45.05
,1;3;5;10;25,138.8;120.05;93.8;50.7;45.05
,1;3;5;10;25,138.8;120.05;93.8;50.7;45.05
,1;3;5;10;25,138.8;120.05;93.8;50.7;45.05
,1;2;3;5;10,406;349;321;299;287
,1;2;3;5;10,406;349;321;299;287
,1;2;3;5;10,406;349;321;299;287
,1;2;3;5;10,406;349;321;299;287
,1;2;3;5;10,406;349;321;299;287
,1;2;3;5;10,218;159;137;123;115
,1;2;3;5;10,218;159;137;123;115
,1;2;3;5;10,218;159;137;123;115
,1;2;3;5;10,218;159;137;123;115
,1;2;3;5;10,218;159;137;123;115
,1;3;5;10;20,438;372;343;321;307
,1;3;5;10;20,438;372;343;321;307
,1;3;5;10;20,438;372;343;321;307
,1;3;5;10;20,438;372;343;321;307
,1;3;5;10;20,438;372;343;321;307
,1;3;5;10;20,654;580;545;515;496
,1;3;5;10;20,654;580;545;515;496
,1;3;5;10;20,654;580;545;515;496
,1;3;5;10;20,654;580;545;515;496
,1;3;5;10;20,654;580;545;515;496
,1;3;5;10;20,163;105;85;73;66
,1;3;5;10;20,163;105;85;73;66
,1;3;5;10;20,163;105;85;73;66
,1;3;5;10;20,163;105;85;73;66
,1;3;5;10;20,163;105;85;73;66
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;3;5;10;20,699;636;598;566;546
,1;2;3;5;10,1728;1619;1548;1479;1434
,1;2;3;5;10,1728;1619;1548;1479;1434
,1;2;3;5;10,1728;1619;1548;1479;1434
,1;2;3;5;10,1728;1619;1548;1479;1434
,1;2;3;5;10,1728;1619;1548;1479;1434
,1;2;3;5;10,1910;1798;1723;1646;1596
,1;2;3;5;10,1910;1798;1723;1646;1596
,1;2;3;5;10,1910;1798;1723;1646;1596
,1;2;3;5;10,1910;1798;1723;1646;1596
,1;2;3;5;10,1910;1798;1723;1646;1596
,1;2;3;5;10,2239;2116;2029;1942;1883
,1;2;3;5;10,2239;2116;2029;1942;1883
,1;2;3;5;10,2239;2116;2029;1942;1883
,1;2;3;5;10,2239;2116;2029;1942;1883
,1;2;3;5;10,2239;2116;2029;1942;1883
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;2;5,764;699;659
,1;3;5;10,2665;2277;2129;1979
,1;3;5;10,2665;2277;2129;1979
,1;3;5;10,2665;2277;2129;1979
,1;3;5;10,2665;2277;2129;1979
,1,92.35
,1;3;5,2264.2;2120.4;1969.15
,1;3;5,2264.2;2120.4;1969.15
,1;3;5,2264.2;2120.4;1969.15
,1;3;5,3261.25;3058.8;2848.9
,1;3;5,3261.25;3058.8;2848.9
,1;3;5,3261.25;3058.8;2848.9
,1;3,343.85;307.7
,1;3,343.85;307.7
,1;5;10;25;50,212;199;193;187;181
,1;5;10;25;50,212;199;193;187;181
,1;5;10;25;50,212;199;193;187;181
,1;5;10;25;50,212;199;193;187;181
,1;5;10;25;50,212;199;193;187;181
,1;5;10;25;100;250,69.95;62.8;50.5;40.95;39.6;38.25
,1;5;10;25;100;250,69.95;62.8;50.5;40.95;39.6;38.25
,1;5;10;25;100;250,69.95;62.8;50.5;40.95;39.6;38.25
,1;5;10;25;100;250,69.95;62.8;50.5;40.95;39.6;38.25
,1;5;10;25;100;250,69.95;62.8;50.5;40.95;39.6;38.25
,1;5;10;25;100;250,69.95;62.8;50.5;40.95;39.6;38.25
,1,49
,1,1295
,1,3012.9
,1,44.95
,1,129.5
,1,84
,1,59.6
,1,4.95
,1,49.5
,1,8.75
,1,9.95
,1;3;5;10;20,177.75;170.9;162.35;154;145
,1;3;5;10;20,177.75;170.9;162.35;154;145
,1;3;5;10;20,177.75;170.9;162.35;154;145
,1;3;5;10;20,177.75;170.9;162.35;154;145
,1;3;5;10;20,177.75;170.9;162.35;154;145
,1,274
,1,1595
,1,4.95
,1;10,78.5;67.8
,1;10,78.5;67.8
,1,17.95
,1,699
,1,1109
,1,1463
,1,2467
,1,2184
,1,1444
,1,299
,1,699
,1,1676
,1,4000
,1;5,79.75;69.5
,1;5,79.75;69.5
,1,1498
,1;5;10;20;50;100,586;558;530;523;516;502
,1;5;10;20;50;100,586;558;530;523;516;502
,1;5;10;20;50;100,586;558;530;523;516;502
,1;5;10;20;50;100,586;558;530;523;516;502
,1;5;10;20;50;100,586;558;530;523;516;502
,1;5;10;20;50;100,586;558;530;523;516;502
,1;5;10,2498;2200;2100
,1;5;10,2498;2200;2100
,1;5;10,2498;2200;2100
,1,9.95
,1;11;16;500;1000,79;63;46.95;44.5;39.25
,1;11;16;500;1000,79;63;46.95;44.5;39.25
,1;11;16;500;1000,79;63;46.95;44.5;39.25
,1;11;16;500;1000,79;63;46.95;44.5;39.25
,1;11;16;500;1000,79;63;46.95;44.5;39.25
,1,5472
,1;10,145;119.9
,1;10,145;119.9
